LECROYHDO6054,4546,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,15-Nov-2019 16:23:42,0                 
Time,Ampl
-9.8879925,0.0174861
-9.8869925,0.01725
-9.8859925,0.0167778
-9.8849925,0.0160833
-9.8839925,0.0155667
-9.8829925,0.0149222
-9.8819925,0.0145361
-9.8809925,0.0144444
-9.8799925,0.0148417
-9.8789925,0.0154278
-9.8779925,0.016375
-9.8769925,0.0175028
-9.8759925,0.0185167
-9.8749925,0.0191444
-9.8739925,0.0193361
-9.8729925,0.0190806
-9.8719925,0.0184167
-9.8709925,0.0176194
-9.8699925,0.0168361
-9.8689925,0.0162333
-9.8679925,0.0158833
-9.8669925,0.0156417
-9.8659925,0.0154639
-9.8649925,0.0152944
-9.8639925,0.0152889
-9.8629925,0.0153861
-9.8619925,0.0156972
-9.8609925,0.0161528
-9.8599925,0.0166444
-9.8589925,0.017025
-9.8579925,0.0172944
-9.8569925,0.0176278
-9.8559925,0.0179889
-9.8549925,0.0185528
-9.8539925,0.0190861
-9.8529925,0.0195389
-9.8519925,0.0195389
-9.8509925,0.0191639
-9.8499925,0.0182833
-9.8489925,0.0173389
-9.8479925,0.0163333
-9.8469925,0.0156
-9.8459925,0.0151722
-9.8449925,0.0153056
-9.8439925,0.0154917
-9.8429925,0.0155583
-9.8419925,0.0154
-9.8409925,0.0150861
-9.8399925,0.0144833
-9.8389925,0.0137889
-9.8379925,0.0132944
-9.8369925,0.0129833
-9.8359925,0.0127056
-9.8349925,0.0124889
-9.8339925,0.0124028
-9.8329925,0.0126278
-9.8319925,0.0130861
-9.8309925,0.0139056
-9.8299925,0.0153083
-9.8289925,0.0173361
-9.8279925,0.0195
-9.8269925,0.0213361
-9.8259925,0.0226722
-9.8249925,0.0228222
-9.8239925,0.0217111
-9.8229925,0.0195861
-9.8219925,0.0175472
-9.8209925,0.015625
-9.8199925,0.0144028
-9.8189925,0.0138111
-9.8179925,0.0139389
-9.8169925,0.0141222
-9.8159925,0.0144667
-9.8149925,0.0146056
-9.8139925,0.0145833
-9.8129925,0.0143444
-9.8119925,0.0140306
-9.8109925,0.0137611
-9.8099925,0.0136917
-9.8089925,0.0138833
-9.8079925,0.0141444
-9.8069925,0.0144917
-9.8059925,0.0147111
-9.8049925,0.0148917
-9.8039925,0.0151222
-9.8029925,0.0156444
-9.8019925,0.016075
-9.8009925,0.0164361
-9.7999925,0.0165694
-9.7989925,0.0163833
-9.7979925,0.0155694
-9.7969925,0.0148417
-9.7959925,0.0143944
-9.7949925,0.0142556
-9.7939925,0.0141167
-9.7929925,0.014325
-9.7919925,0.0145972
-9.7909925,0.0148417
-9.7899925,0.0151917
-9.7889925,0.0160944
-9.7879925,0.0173667
-9.7869925,0.0186889
-9.7859925,0.01985
-9.7849925,0.0207222
-9.7839925,0.0211139
-9.7829925,0.0209556
-9.7819925,0.0204278
-9.7809925,0.0195778
-9.7799925,0.0185556
-9.7789925,0.0174028
-9.7779925,0.0163389
-9.7769925,0.01525
-9.7759925,0.0143361
-9.7749925,0.0135028
-9.7739925,0.0125667
-9.7729925,0.0113278
-9.7719925,0.0102667
-9.7709925,0.00985555
-9.7699925,0.010225
-9.7689925,0.0116417
-9.7679925,0.01405
-9.7669925,0.0169611
-9.7659925,0.0190778
-9.7649925,0.0200556
-9.7639925,0.0198167
-9.7629925,0.0187611
-9.7619925,0.0170139
-9.7609925,0.01535
-9.7599925,0.0142278
-9.7589925,0.0139028
-9.7579925,0.0140694
-9.7569925,0.0146444
-9.7559925,0.0155417
-9.7549925,0.016425
-9.7539925,0.0168111
-9.7529925,0.01665
-9.7519925,0.0162444
-9.7509925,0.0158083
-9.7499925,0.0154
-9.7489925,0.0151972
-9.7479925,0.0154139
-9.7469925,0.0159444
-9.7459925,0.0164583
-9.7449925,0.0168583
-9.7439925,0.0171361
-9.7429925,0.0172306
-9.7419925,0.0171083
-9.7409925,0.0169167
-9.7399925,0.0173194
-9.7389925,0.0185556
-9.7379925,0.0207667
-9.7369925,0.0232444
-9.7359925,0.0257306
-9.7349925,0.0273167
-9.7339925,0.0279167
-9.7329925,0.0274861
-9.7319925,0.0269611
-9.7309925,0.0266306
-9.7299925,0.0264694
-9.7289925,0.0259583
-9.7279925,0.0246056
-9.7269925,0.0223694
-9.7259925,0.0193917
-9.7249925,0.0164222
-9.7239925,0.0140333
-9.7229925,0.012575
-9.7219925,0.0118333
-9.7209925,0.0115722
-9.7199925,0.0117083
-9.7189925,0.0120111
-9.7179925,0.0124056
-9.7169925,0.0127556
-9.7159925,0.0132167
-9.7149925,0.0135111
-9.7139925,0.0136722
-9.7129925,0.0137972
-9.7119925,0.0141444
-9.7109925,0.014525
-9.7099925,0.0148611
-9.7089925,0.0156139
-9.7079925,0.0167333
-9.7069925,0.0181306
-9.7059925,0.0189694
-9.7049925,0.0194222
-9.7039925,0.0185028
-9.7029925,0.0166667
-9.7019925,0.0138028
-9.7009925,0.0118083
-9.6999925,0.0107056
-9.6989925,0.0112722
-9.6979925,0.01265
-9.6969925,0.01475
-9.6959925,0.0165194
-9.6949925,0.0177528
-9.6939925,0.0182278
-9.6929925,0.018175
-9.6919925,0.0179972
-9.6909925,0.0177444
-9.6899925,0.0176444
-9.6889925,0.0174972
-9.6879925,0.0175833
-9.6869925,0.0176194
-9.6859925,0.0177389
-9.6849925,0.0177667
-9.6839925,0.0178389
-9.6829925,0.0178917
-9.6819925,0.0179917
-9.6809925,0.0180639
-9.6799925,0.0180722
-9.6789925,0.0181306
-9.6779925,0.0182806
-9.6769925,0.0183333
-9.6759925,0.0181694
-9.6749925,0.017925
-9.6739925,0.0176
-9.6729925,0.0170083
-9.6719925,0.0164528
-9.6709925,0.0161194
-9.6699925,0.0159806
-9.6689925,0.0157833
-9.6679925,0.0157028
-9.6669925,0.0155028
-9.6659925,0.0150472
-9.6649925,0.0143833
-9.6639925,0.0140417
-9.6629925,0.0140722
-9.6619925,0.0145528
-9.6609925,0.0153694
-9.6599925,0.0163528
-9.6589925,0.0171722
-9.6579925,0.0176944
-9.6569925,0.0179444
-9.6559925,0.0180194
-9.6549925,0.0181944
-9.6539925,0.0183111
-9.6529925,0.0184306
-9.6519925,0.0183083
-9.6509925,0.018075
-9.6499925,0.0173083
-9.6489925,0.0162556
-9.6479925,0.0148389
-9.6469925,0.0132
-9.6459925,0.0113361
-9.6449925,0.00962778
-9.6439925,0.00872222
-9.6429925,0.00878056
-9.6419925,0.010175
-9.6409925,0.0123194
-9.6399925,0.0150667
-9.6389925,0.0170833
-9.6379925,0.0182139
-9.6369925,0.0180667
-9.6359925,0.0175972
-9.6349925,0.0169528
-9.6339925,0.0165278
-9.6329925,0.0162222
-9.6319925,0.0161583
-9.6309925,0.0159139
-9.6299925,0.0153389
-9.6289925,0.0146806
-9.6279925,0.014125
-9.6269925,0.0137333
-9.6259925,0.0134333
-9.6249925,0.0133333
-9.6239925,0.0132833
-9.6229925,0.0134028
-9.6219925,0.0137278
-9.6209925,0.0143417
-9.6199925,0.0149861
-9.6189925,0.0157306
-9.6179925,0.0163389
-9.6169925,0.0166028
-9.6159925,0.0164056
-9.6149925,0.0160556
-9.6139925,0.01565
-9.6129925,0.0151861
-9.6119925,0.0147222
-9.6109925,0.0142944
-9.6099925,0.0137528
-9.6089925,0.0130778
-9.6079925,0.0124167
-9.6069925,0.011825
-9.6059925,0.0114667
-9.6049925,0.0116194
-9.6039925,0.0123028
-9.6029925,0.0133306
-9.6019925,0.0144806
-9.6009925,0.01565
-9.5999925,0.0165222
-9.5989925,0.016975
-9.5979925,0.0170694
-9.5969925,0.0171167
-9.5959925,0.0170028
-9.5949925,0.0167056
-9.5939925,0.0162833
-9.5929925,0.0160667
-9.5919925,0.0161861
-9.5909925,0.0167639
-9.5899925,0.0177722
-9.5889925,0.0189778
-9.5879925,0.0199417
-9.5869925,0.0202
-9.5859925,0.0196583
-9.5849925,0.0184306
-9.5839925,0.0169861
-9.5829925,0.0155944
-9.5819925,0.0145639
-9.5809925,0.0139917
-9.5799925,0.0139472
-9.5789925,0.0142222
-9.5779925,0.0145806
-9.5769925,0.014875
-9.5759925,0.0149611
-9.5749925,0.014775
-9.5739925,0.0142306
-9.5729925,0.0136361
-9.5719925,0.0131722
-9.5709925,0.0132
-9.5699925,0.0136194
-9.5689925,0.014425
-9.5679925,0.0151556
-9.5669925,0.0157167
-9.5659925,0.0157917
-9.5649925,0.01555
-9.5639925,0.0150222
-9.5629925,0.0145889
-9.5619925,0.0142056
-9.5609925,0.0138306
-9.5599925,0.0134528
-9.5589925,0.013375
-9.5579925,0.0136583
-9.5569925,0.0142944
-9.5559925,0.0153111
-9.5549925,0.016675
-9.5539925,0.0179528
-9.5529925,0.018775
-9.5519925,0.0190917
-9.5509925,0.019
-9.5499925,0.018525
-9.5489925,0.0176667
-9.5479925,0.0167222
-9.5469925,0.0158806
-9.5459925,0.0154361
-9.5449925,0.0152306
-9.5439925,0.0154389
-9.5429925,0.0158167
-9.5419925,0.0162861
-9.5409925,0.0164
-9.5399925,0.0161944
-9.5389925,0.0157333
-9.5379925,0.0153694
-9.5369925,0.0150278
-9.5359925,0.0147139
-9.5349925,0.014275
-9.5339925,0.0139111
-9.5329925,0.0134139
-9.5319925,0.0129944
-9.5309925,0.0128944
-9.5299925,0.0135528
-9.5289925,0.0146056
-9.5279925,0.0157833
-9.5269925,0.0168583
-9.5259925,0.0176944
-9.5249925,0.0180611
-9.5239925,0.0179861
-9.5229925,0.0179889
-9.5219925,0.0180972
-9.5209925,0.0182972
-9.5199925,0.0184167
-9.5189925,0.0184528
-9.5179925,0.0181333
-9.5169925,0.017375
-9.5159925,0.0163972
-9.5149925,0.0154111
-9.5139925,0.0147194
-9.5129925,0.0142028
-9.5119925,0.0140639
-9.5109925,0.0140083
-9.5099925,0.0142194
-9.5089925,0.0144972
-9.5079925,0.0149639
-9.5069925,0.0154944
-9.5059925,0.0162667
-9.5049925,0.0169583
-9.5039925,0.0173194
-9.5029925,0.0174278
-9.5019925,0.0173611
-9.5009925,0.0171111
-9.4999925,0.0166
-9.4989925,0.0163194
-9.4979925,0.0162556
-9.4969925,0.0163389
-9.4959925,0.0163528
-9.4949925,0.0166417
-9.4939925,0.0168222
-9.4929925,0.0168056
-9.4919925,0.016425
-9.4909925,0.0159833
-9.4899925,0.0152694
-9.4889925,0.0146
-9.4879925,0.0140944
-9.4869925,0.0139806
-9.4859925,0.0140861
-9.4849925,0.014225
-9.4839925,0.0141167
-9.4829925,0.0135278
-9.4819925,0.0128
-9.4809925,0.0121583
-9.4799925,0.0119333
-9.4789925,0.0121667
-9.4779925,0.0130139
-9.4769925,0.0138611
-9.4759925,0.0143139
-9.4749925,0.014375
-9.4739925,0.0142306
-9.4729925,0.0138361
-9.4719925,0.0134722
-9.4709925,0.0134444
-9.4699925,0.01365
-9.4689925,0.0138028
-9.4679925,0.0139889
-9.4669925,0.014225
-9.4659925,0.0144917
-9.4649925,0.0147194
-9.4639925,0.0150833
-9.4629925,0.015525
-9.4619925,0.015975
-9.4609925,0.0162444
-9.4599925,0.0162972
-9.4589925,0.0162278
-9.4579925,0.016225
-9.4569925,0.0162528
-9.4559925,0.0162556
-9.4549925,0.0164083
-9.4539925,0.0166083
-9.4529925,0.0165889
-9.4519925,0.0162444
-9.4509925,0.0158667
-9.4499925,0.0154944
-9.4489925,0.0150667
-9.4479925,0.0146417
-9.4469925,0.0144667
-9.4459925,0.0145222
-9.4449925,0.0145528
-9.4439925,0.0146556
-9.4429925,0.0148
-9.4419925,0.0150028
-9.4409925,0.0151139
-9.4399925,0.0154167
-9.4389925,0.0157167
-9.4379925,0.0160639
-9.4369925,0.01625
-9.4359925,0.016425
-9.4349925,0.0163472
-9.4339925,0.0163611
-9.4329925,0.0165222
-9.4319925,0.0171722
-9.4309925,0.0179361
-9.4299925,0.0188806
-9.4289925,0.0198806
-9.4279925,0.0208139
-9.4269925,0.0213222
-9.4259925,0.021575
-9.4249925,0.0217556
-9.4239925,0.0217194
-9.4229925,0.0213944
-9.4219925,0.0210389
-9.4209925,0.0207111
-9.4199925,0.0202167
-9.4189925,0.0192972
-9.4179925,0.0182889
-9.4169925,0.0170472
-9.4159925,0.0160083
-9.4149925,0.0152222
-9.4139925,0.0151056
-9.4129925,0.0152722
-9.4119925,0.0157722
-9.4109925,0.0160167
-9.4099925,0.0159222
-9.4089925,0.0154222
-9.4079925,0.01505
-9.4069925,0.0148417
-9.4059925,0.0149111
-9.4049925,0.0156639
-9.4039925,0.0170417
-9.4029925,0.0186972
-9.4019925,0.0195444
-9.4009925,0.019675
-9.3999925,0.0184306
-9.3989925,0.0152778
-9.3979925,0.0102139
-9.3969925,0.00515278
-9.3959925,0.00113611
-9.3949925,-0.00142778
-9.3939925,-0.00136111
-9.3929925,0.000822222
-9.3919925,0.0041
-9.3909925,0.00646389
-9.3899925,0.00904444
-9.3889925,0.0113111
-9.3879925,0.0141139
-9.3869925,0.0169833
-9.3859925,0.0209278
-9.3849925,0.0234972
-9.3839925,0.0245417
-9.3829925,0.023675
-9.3819925,0.0221556
-9.3809925,0.019925
-9.3799925,0.0182306
-9.3789925,0.0173222
-9.3779925,0.0172472
-9.3769925,0.0173444
-9.3759925,0.0175306
-9.3749925,0.0175917
-9.3739925,0.0173917
-9.3729925,0.0168028
-9.3719925,0.0160361
-9.3709925,0.0152
-9.3699925,0.0147444
-9.3689925,0.0147111
-9.3679925,0.0152444
-9.3669925,0.0160694
-9.3659925,0.0169611
-9.3649925,0.0175417
-9.3639925,0.0175028
-9.3629925,0.0169056
-9.3619925,0.0157806
-9.3609925,0.0147556
-9.3599925,0.0140778
-9.3589925,0.0140611
-9.3579925,0.014275
-9.3569925,0.0147222
-9.3559925,0.0149917
-9.3549925,0.0149806
-9.3539925,0.0146361
-9.3529925,0.0144222
-9.3519925,0.0144861
-9.3509925,0.0146639
-9.3499925,0.0149611
-9.3489925,0.0154
-9.3479925,0.016025
-9.3469925,0.0165389
-9.3459925,0.0171389
-9.3449925,0.0176694
-9.3439925,0.0180278
-9.3429925,0.0179583
-9.3419925,0.0178278
-9.3409925,0.017675
-9.3399925,0.0175028
-9.3389925,0.0172333
-9.3379925,0.0169417
-9.3369925,0.0164806
-9.3359925,0.015725
-9.3349925,0.0149
-9.3339925,0.0144528
-9.3329925,0.0153222
-9.3319925,0.0173889
-9.3309925,0.02065
-9.3299925,0.0233889
-9.3289925,0.0251278
-9.3279925,0.0239056
-9.3269925,0.0201667
-9.3259925,0.0139333
-9.3249925,0.00841111
-9.3239925,0.00399444
-9.3229925,0.001825
-9.3219925,0.00122778
-9.3209925,0.00278056
-9.3199925,0.00507222
-9.3189925,0.007675
-9.3179925,0.0101778
-9.3169925,0.0129639
-9.3159925,0.0151028
-9.3149925,0.0162306
-9.3139925,0.0164861
-9.3129925,0.016325
-9.3119925,0.0156389
-9.3109925,0.0148861
-9.3099925,0.0143944
-9.3089925,0.0144444
-9.3079925,0.014725
-9.3069925,0.0152056
-9.3059925,0.0156028
-9.3049925,0.0157056
-9.3039925,0.0152667
-9.3029925,0.0146083
-9.3019925,0.0138917
-9.3009925,0.0133472
-9.2999925,0.012925
-9.2989925,0.0126361
-9.2979925,0.0122833
-9.2969925,0.0119556
-9.2959925,0.0118333
-9.2949925,0.012175
-9.2939925,0.0128
-9.2929925,0.0134083
-9.2919925,0.0137667
-9.2909925,0.0135972
-9.2899925,0.0128583
-9.2889925,0.011925
-9.2879925,0.0117306
-9.2869925,0.0122917
-9.2859925,0.0136361
-9.2849925,0.0138861
-9.2839925,0.0128583
-9.2829925,0.00956111
-9.2819925,0.00553056
-9.2809925,0.000966667
-9.2799925,-0.000813889
-9.2789925,0.000136111
-9.2779925,0.00421111
-9.2769925,0.00842778
-9.2759925,0.0124861
-9.2749925,0.0149056
-9.2739925,0.0159306
-9.2729925,0.0157028
-9.2719925,0.0156639
-9.2709925,0.0159944
-9.2699925,0.0166556
-9.2689925,0.0176583
-9.2679925,0.0190167
-9.2669925,0.0210722
-9.2659925,0.0239111
-9.2649925,0.0274
-9.2639925,0.0310056
-9.2629925,0.0338667
-9.2619925,0.0356722
-9.2609925,0.0359639
-9.2599925,0.0349444
-9.2589925,0.032525
-9.2579925,0.0298028
-9.2569925,0.0265056
-9.2559925,0.0231583
-9.2549925,0.0198194
-9.2539925,0.0175056
-9.2529925,0.0158389
-9.2519925,0.0150528
-9.2509925,0.01495
-9.2499925,0.0152611
-9.2489925,0.0152694
-9.2479925,0.0151694
-9.2469925,0.0152222
-9.2459925,0.0153917
-9.2449925,0.0157472
-9.2439925,0.0163611
-9.2429925,0.0167722
-9.2419925,0.0167833
-9.2409925,0.0166583
-9.2399925,0.016725
-9.2389925,0.0168972
-9.2379925,0.0173583
-9.2369925,0.0178694
-9.2359925,0.0180361
-9.2349925,0.0174306
-9.2339925,0.0163944
-9.2329925,0.0151056
-9.2319925,0.0140583
-9.2309925,0.0134639
-9.2299925,0.0136361
-9.2289925,0.0141722
-9.2279925,0.0150417
-9.2269925,0.0158639
-9.2259925,0.01695
-9.2249925,0.018025
-9.2239925,0.0192639
-9.2229925,0.0201722
-9.2219925,0.0208194
-9.2209925,0.0206361
-9.2199925,0.0198194
-9.2189925,0.0185639
-9.2179925,0.0175833
-9.2169925,0.0169417
-9.2159925,0.0165361
-9.2149925,0.0162167
-9.2139925,0.0158722
-9.2129925,0.0155
-9.2119925,0.0152
-9.2109925,0.0152944
-9.2099925,0.0158639
-9.2089925,0.0167306
-9.2079925,0.0174028
-9.2069925,0.0176528
-9.2059925,0.0176694
-9.2049925,0.0175583
-9.2039925,0.0173417
-9.2029925,0.0170722
-9.2019925,0.0168417
-9.2009925,0.01665
-9.1999925,0.0163778
-9.1989925,0.0162528
-9.1979925,0.0165194
-9.1969925,0.0172833
-9.1959925,0.0180917
-9.1949925,0.0187306
-9.1939925,0.0189
-9.1929925,0.0186028
-9.1919925,0.0177611
-9.1909925,0.0167306
-9.1899925,0.0158083
-9.1889925,0.0150556
-9.1879925,0.0143028
-9.1869925,0.0136028
-9.1859925,0.0130917
-9.1849925,0.0128056
-9.1839925,0.0129778
-9.1829925,0.0135139
-9.1819925,0.0143056
-9.1809925,0.01495
-9.1799925,0.0153083
-9.1789925,0.0153528
-9.1779925,0.0154444
-9.1769925,0.0158083
-9.1759925,0.0164167
-9.1749925,0.0171639
-9.1739925,0.0178472
-9.1729925,0.0182139
-9.1719925,0.0180222
-9.1709925,0.0176222
-9.1699925,0.0173278
-9.1689925,0.0171139
-9.1679925,0.0168583
-9.1669925,0.016675
-9.1659925,0.0165583
-9.1649925,0.0164861
-9.1639925,0.0165861
-9.1629925,0.01715
-9.1619925,0.0179306
-9.1609925,0.0186778
-9.1599925,0.0190667
-9.1589925,0.0191528
-9.1579925,0.0188472
-9.1569925,0.0183278
-9.1559925,0.0177444
-9.1549925,0.0172139
-9.1539925,0.0165278
-9.1529925,0.0156528
-9.1519925,0.0147722
-9.1509925,0.0139417
-9.1499925,0.0133667
-9.1489925,0.0132722
-9.1479925,0.0138694
-9.1469925,0.0148556
-9.1459925,0.0156139
-9.1449925,0.0159028
-9.1439925,0.0156556
-9.1429925,0.014925
-9.1419925,0.0139667
-9.1409925,0.0135389
-9.1399925,0.013725
-9.1389925,0.0144194
-9.1379925,0.0151472
-9.1369925,0.0157944
-9.1359925,0.0161611
-9.1349925,0.016225
-9.1339925,0.0160528
-9.1329925,0.0157028
-9.1319925,0.0151528
-9.1309925,0.0144972
-9.1299925,0.0139278
-9.1289925,0.0135444
-9.1279925,0.0134361
-9.1269925,0.0134861
-9.1259925,0.0135306
-9.1249925,0.0134389
-9.1239925,0.0131639
-9.1229925,0.0128528
-9.1219925,0.0127944
-9.1209925,0.0130556
-9.1199925,0.013525
-9.1189925,0.0141556
-9.1179925,0.0148694
-9.1169925,0.0154111
-9.1159925,0.0157139
-9.1149925,0.0159389
-9.1139925,0.0160861
-9.1129925,0.0162056
-9.1119925,0.0164417
-9.1109925,0.0166917
-9.1099925,0.0165972
-9.1089925,0.0162722
-9.1079925,0.0157694
-9.1069925,0.015225
-9.1059925,0.0146694
-9.1049925,0.014575
-9.1039925,0.0146972
-9.1029925,0.0147861
-9.1019925,0.0145444
-9.1009925,0.0141722
-9.0999925,0.0137278
-9.0989925,0.0134111
-9.0979925,0.0134611
-9.0969925,0.0139139
-9.0959925,0.0146222
-9.0949925,0.0150889
-9.0939925,0.0151417
-9.0929925,0.0147167
-9.0919925,0.0139861
-9.0909925,0.013175
-9.0899925,0.0127083
-9.0889925,0.012875
-9.0879925,0.0135278
-9.0869925,0.0144083
-9.0859925,0.0153361
-9.0849925,0.0160333
-9.0839925,0.0163222
-9.0829925,0.0163167
-9.0819925,0.0163417
-9.0809925,0.0162639
-9.0799925,0.0159222
-9.0789925,0.015375
-9.0779925,0.0148472
-9.0769925,0.0143306
-9.0759925,0.0138861
-9.0749925,0.0137694
-9.0739925,0.0138
-9.0729925,0.0136444
-9.0719925,0.0132361
-9.0709925,0.0128389
-9.0699925,0.0127306
-9.0689925,0.0130806
-9.0679925,0.0139806
-9.0669925,0.0152667
-9.0659925,0.0165611
-9.0649925,0.0176417
-9.0639925,0.0181806
-9.0629925,0.0182528
-9.0619925,0.0178222
-9.0609925,0.0172167
-9.0599925,0.0163333
-9.0589925,0.0154222
-9.0579925,0.0145139
-9.0569925,0.01375
-9.0559925,0.01315
-9.0549925,0.0127417
-9.0539925,0.0126472
-9.0529925,0.0125889
-9.0519925,0.0125194
-9.0509925,0.0121167
-9.0499925,0.0116694
-9.0489925,0.0111528
-9.0479925,0.0110833
-9.0469925,0.0115167
-9.0459925,0.0126472
-9.0449925,0.0140333
-9.0439925,0.0155167
-9.0429925,0.0166194
-9.0419925,0.017125
-9.0409925,0.0168139
-9.0399925,0.0159361
-9.0389925,0.0145972
-9.0379925,0.0131778
-9.0369925,0.0121139
-9.0359925,0.0117639
-9.0349925,0.0119194
-9.0339925,0.0123944
-9.0329925,0.0129917
-9.0319925,0.0135083
-9.0309925,0.0137028
-9.0299925,0.0136722
-9.0289925,0.0136694
-9.0279925,0.0136139
-9.0269925,0.0135472
-9.0259925,0.0134528
-9.0249925,0.0135667
-9.0239925,0.0136583
-9.0229925,0.0137833
-9.0219925,0.0137028
-9.0209925,0.0135417
-9.0199925,0.0132167
-9.0189925,0.0129444
-9.0179925,0.0128472
-9.0169925,0.0129361
-9.0159925,0.0130972
-9.0149925,0.0132139
-9.0139925,0.0133694
-9.0129925,0.0135444
-9.0119925,0.0139361
-9.0109925,0.0146111
-9.0099925,0.0154306
-9.0089925,0.0160389
-9.0079925,0.0162389
-9.0069925,0.0160472
-9.0059925,0.0155361
-9.0049925,0.0149
-9.0039925,0.0144083
-9.0029925,0.0142639
-9.0019925,0.0144722
-9.0009925,0.0150528
-8.9999925,0.015925
-8.9989925,0.0168389
-8.9979925,0.0174694
-8.9969925,0.0177472
-8.9959925,0.0175556
-8.9949925,0.0170139
-8.9939925,0.0162944
-8.9929925,0.0156639
-8.9919925,0.0150944
-8.9909925,0.014425
-8.9899925,0.013775
-8.9889925,0.013125
-8.9879925,0.0127278
-8.9869925,0.0124806
-8.9859925,0.0128167
-8.9849925,0.0133528
-8.9839925,0.0141611
-8.9829925,0.0148611
-8.9819925,0.0155806
-8.9809925,0.0160333
-8.9799925,0.0165611
-8.9789925,0.0170306
-8.9779925,0.0173528
-8.9769925,0.0172972
-8.9759925,0.0169333
-8.9749925,0.0160861
-8.9739925,0.015
-8.9729925,0.0140778
-8.9719925,0.0136722
-8.9709925,0.0135472
-8.9699925,0.0136556
-8.9689925,0.0138222
-8.9679925,0.0137472
-8.9669925,0.0133667
-8.9659925,0.013025
-8.9649925,0.0128
-8.9639925,0.0124806
-8.9629925,0.012325
-8.9619925,0.0123667
-8.9609925,0.0126333
-8.9599925,0.0130444
-8.9589925,0.0139056
-8.9579925,0.0148556
-8.9569925,0.0157472
-8.9559925,0.0163083
-8.9549925,0.0166306
-8.9539925,0.0165333
-8.9529925,0.0161944
-8.9519925,0.0156722
-8.9509925,0.0150361
-8.9499925,0.0143611
-8.9489925,0.01385
-8.9479925,0.01345
-8.9469925,0.0130972
-8.9459925,0.0128889
-8.9449925,0.0128167
-8.9439925,0.0127444
-8.9429925,0.0128417
-8.9419925,0.0131694
-8.9409925,0.0136194
-8.9399925,0.0139806
-8.9389925,0.0142667
-8.9379925,0.0142861
-8.9369925,0.0141139
-8.9359925,0.013775
-8.9349925,0.0134139
-8.9339925,0.0130722
-8.9329925,0.012975
-8.9319925,0.0132
-8.9309925,0.0136278
-8.9299925,0.0142333
-8.9289925,0.0148917
-8.9279925,0.0154611
