LECROYHDO6054,4546,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,21-Nov-2019 16:36:16,0                 
Time,Ampl
-9.8133536,8.32
-9.8123536,8.4
-9.8113536,8.3
-9.8103536,8.44
-9.8093536,8.34
-9.8083536,8.3
-9.8073536,8.3
-9.8063536,8.34
-9.8053536,8.42
-9.8043536,8.38
-9.8033536,8.32
-9.8023536,8.44
-9.8013536,8.36
-9.8003536,8.34
-9.7993536,8.26
-9.7983536,8.42
-9.7973536,8.34
-9.7963536,8.3
-9.7953536,8.38
-9.7943536,8.32
-9.7933536,8.4
-9.7923536,8.32
-9.7913536,8.34
-9.7903536,8.42
-9.7893536,8.38
-9.7883536,8.38
-9.7873536,8.32
-9.7863536,8.44
-9.7853536,8.32
-9.7843536,8.38
-9.7833536,8.42
-9.7823536,8.38
-9.7813536,8.38
-9.7803536,8.34
-9.7793536,8.34
-9.7783536,8.36
-9.7773536,8.36
-9.7763536,8.38
-9.7753536,8.28
-9.7743536,8.32
-9.7733536,8.4
-9.7723536,8.34
-9.7713536,8.48
-9.7703536,8.4
-9.7693536,8.34
-9.7683536,8.36
-9.7673536,8.42
-9.7663536,8.36
-9.7653536,8.38
-9.7643536,8.4
-9.7633536,8.38
-9.7623536,8.32
-9.7613536,8.38
-9.7603536,8.38
-9.7593536,8.32
-9.7583536,8.3
-9.7573536,8.34
-9.7563536,8.32
-9.7553536,8.4
-9.7543536,8.32
-9.7533536,8.34
-9.7523536,8.38
-9.7513536,8.38
-9.7503536,8.4
-9.7493536,8.34
-9.7483536,8.28
-9.7473536,8.4
-9.7463536,8.28
-9.7453536,8.34
-9.7443536,8.38
-9.7433536,8.38
-9.7423536,8.32
-9.7413536,8.38
-9.7403536,8.38
-9.7393536,8.36
-9.7383536,8.38
-9.7373536,8.36
-9.7363536,8.28
-9.7353536,8.4
-9.7343536,8.34
-9.7333536,8.28
-9.7323536,8.46
-9.7313536,8.44
-9.7303536,8.36
-9.7293536,8.32
-9.7283536,8.36
-9.7273536,8.34
-9.7263536,8.32
-9.7253536,8.36
-9.7243536,8.4
-9.7233536,8.4
-9.7223536,8.36
-9.7213536,8.38
-9.7203536,8.28
-9.7193536,8.32
-9.7183536,8.38
-9.7173536,8.38
-9.7163536,8.4
-9.7153536,8.32
-9.7143536,8.38
-9.7133536,8.32
-9.7123536,8.38
-9.7113536,8.32
-9.7103536,8.34
-9.7093536,8.38
-9.7083536,8.36
-9.7073536,8.38
-9.7063536,8.44
-9.7053536,8.34
-9.7043536,8.3
-9.7033536,8.34
-9.7023536,8.36
-9.7013536,8.4
-9.7003536,8.36
-9.6993536,8.42
-9.6983536,8.28
-9.6973536,8.42
-9.6963536,8.42
-9.6953536,8.34
-9.6943536,8.38
-9.6933536,8.32
-9.6923536,8.38
-9.6913536,8.3
-9.6903536,8.4
-9.6893536,8.32
-9.6883536,8.38
-9.6873536,8.32
-9.6863536,8.42
-9.6853536,8.38
-9.6843536,8.38
-9.6833536,8.38
-9.6823536,8.36
-9.6813536,8.3
-9.6803536,8.38
-9.6793536,8.36
-9.6783536,8.42
-9.6773536,8.32
-9.6763536,8.32
-9.6753536,8.34
-9.6743536,8.34
-9.6733536,8.36
-9.6723536,8.42
-9.6713536,8.42
-9.6703536,8.32
-9.6693536,8.36
-9.6683536,8.38
-9.6673536,8.38
-9.6663536,8.42
-9.6653536,8.4
-9.6643536,8.36
-9.6633536,8.4
-9.6623536,8.46
-9.6613536,8.3
-9.6603536,8.32
-9.6593536,8.4
-9.6583536,8.36
-9.6573536,8.4
-9.6563536,8.34
-9.6553536,8.34
-9.6543536,8.28
-9.6533536,8.28
-9.6523536,8.44
-9.6513536,8.38
-9.6503536,8.32
-9.6493536,8.34
-9.6483536,8.32
-9.6473536,8.32
-9.6463536,8.42
-9.6453536,8.42
-9.6443536,8.36
-9.6433536,8.44
-9.6423536,8.4
-9.6413536,8.4
-9.6403536,8.4
-9.6393536,8.36
-9.6383536,8.46
-9.6373536,8.38
-9.6363536,8.4
-9.6353536,8.32
-9.6343536,8.36
-9.6333536,8.34
-9.6323536,8.38
-9.6313536,8.32
-9.6303536,8.24
-9.6293536,8.4
-9.6283536,8.36
-9.6273536,8.34
-9.6263536,8.36
-9.6253536,8.32
-9.6243536,8.4
-9.6233536,8.3
-9.6223536,8.34
-9.6213536,8.36
-9.6203536,8.32
-9.6193536,8.34
-9.6183536,8.34
-9.6173536,8.32
-9.6163536,8.4
-9.6153536,8.4
-9.6143536,8.36
-9.6133536,8.38
-9.6123536,8.32
-9.6113536,8.4
-9.6103536,8.38
-9.6093536,8.46
-9.6083536,8.44
-9.6073536,8.38
-9.6063536,8.36
-9.6053536,8.4
-9.6043536,8.38
-9.6033536,8.28
-9.6023536,8.32
-9.6013536,8.38
-9.6003536,8.4
-9.5993536,8.38
-9.5983536,8.34
-9.5973536,8.36
-9.5963536,8.4
-9.5953536,8.42
-9.5943536,8.34
-9.5933536,8.42
-9.5923536,8.4
-9.5913536,8.38
-9.5903536,8.36
-9.5893536,8.36
-9.5883536,8.36
-9.5873536,8.38
-9.5863536,8.36
-9.5853536,8.32
-9.5843536,8.36
-9.5833536,8.4
-9.5823536,8.38
-9.5813536,8.34
-9.5803536,8.4
-9.5793536,8.3
-9.5783536,8.44
-9.5773536,8.34
-9.5763536,8.32
-9.5753536,8.36
-9.5743536,8.24
-9.5733536,8.38
-9.5723536,8.4
-9.5713536,8.34
-9.5703536,8.32
-9.5693536,8.26
-9.5683536,8.28
-9.5673536,8.3
-9.5663536,8.32
-9.5653536,8.32
-9.5643536,8.32
-9.5633536,8.36
-9.5623536,8.36
-9.5613536,8.42
-9.5603536,8.46
-9.5593536,8.52
-9.5583536,8.34
-9.5573536,8.42
-9.5563536,8.4
-9.5553536,8.36
-9.5543536,8.38
-9.5533536,8.42
-9.5523536,8.38
-9.5513536,8.22
-9.5503536,8.42
-9.5493536,8.4
-9.5483536,8.4
-9.5473536,8.36
-9.5463536,8.32
-9.5453536,8.48
-9.5443536,8.38
-9.5433536,8.4
-9.5423536,8.38
-9.5413536,8.4
-9.5403536,8.44
-9.5393536,8.4
-9.5383536,8.38
-9.5373536,8.34
-9.5363536,8.36
-9.5353536,8.34
-9.5343536,8.36
-9.5333536,8.36
-9.5323536,8.36
-9.5313536,8.4
-9.5303536,8.36
-9.5293536,8.32
-9.5283536,8.4
-9.5273536,8.32
-9.5263536,8.36
-9.5253536,8.38
-9.5243536,8.42
-9.5233536,8.36
-9.5223536,8.34
-9.5213536,8.4
-9.5203536,8.38
-9.5193536,8.36
-9.5183536,8.38
-9.5173536,8.34
-9.5163536,8.44
-9.5153536,8.34
-9.5143536,8.38
-9.5133536,8.34
-9.5123536,8.32
-9.5113536,8.48
-9.5103536,8.38
-9.5093536,8.34
-9.5083536,8.36
-9.5073536,8.4
-9.5063536,8.34
-9.5053536,8.36
-9.5043536,8.44
-9.5033536,8.44
-9.5023536,8.4
-9.5013536,8.34
-9.5003536,8.32
-9.4993536,8.36
-9.4983536,8.36
-9.4973536,8.36
-9.4963536,8.34
-9.4953536,8.28
-9.4943536,8.46
-9.4933536,8.36
-9.4923536,8.38
-9.4913536,8.4
-9.4903536,8.44
-9.4893536,8.34
-9.4883536,8.3
-9.4873536,8.4
-9.4863536,8.38
-9.4853536,8.4
-9.4843536,8.46
-9.4833536,8.38
-9.4823536,8.38
-9.4813536,8.42
-9.4803536,8.36
-9.4793536,8.38
-9.4783536,8.34
-9.4773536,8.4
-9.4763536,8.36
-9.4753536,8.36
-9.4743536,8.38
-9.4733536,8.36
-9.4723536,8.32
-9.4713536,8.38
-9.4703536,8.3
-9.4693536,8.32
-9.4683536,8.36
-9.4673536,8.34
-9.4663536,8.32
-9.4653536,8.3
-9.4643536,8.38
-9.4633536,8.32
-9.4623536,8.4
-9.4613536,8.44
-9.4603536,8.4
-9.4593536,8.44
-9.4583536,8.4
-9.4573536,8.36
-9.4563536,8.36
-9.4553536,8.34
-9.4543536,8.36
-9.4533536,8.28
-9.4523536,8.4
-9.4513536,8.42
-9.4503536,8.44
-9.4493536,8.4
-9.4483536,8.34
-9.4473536,8.38
-9.4463536,8.42
-9.4453536,8.44
-9.4443536,8.36
-9.4433536,8.38
-9.4423536,8.34
-9.4413536,8.38
-9.4403536,8.36
-9.4393536,8.38
-9.4383536,8.3
-9.4373536,8.4
-9.4363536,8.38
-9.4353536,8.4
-9.4343536,8.38
-9.4333536,8.48
-9.4323536,8.46
-9.4313536,8.34
-9.4303536,8.32
-9.4293536,8.32
-9.4283536,8.38
-9.4273536,8.42
-9.4263536,8.44
-9.4253536,8.38
-9.4243536,8.4
-9.4233536,8.34
-9.4223536,8.38
-9.4213536,8.3
-9.4203536,8.32
-9.4193536,8.38
-9.4183536,8.38
-9.4173536,8.42
-9.4163536,8.36
-9.4153536,8.4
-9.4143536,8.38
-9.4133536,8.32
-9.4123536,8.34
-9.4113536,8.36
-9.4103536,8.32
-9.4093536,8.38
-9.4083536,8.36
-9.4073536,8.38
-9.4063536,8.26
-9.4053536,8.38
-9.4043536,8.38
-9.4033536,8.36
-9.4023536,8.36
-9.4013536,8.36
-9.4003536,8.34
-9.3993536,8.38
-9.3983536,8.38
-9.3973536,8.32
-9.3963536,8.32
-9.3953536,8.4
-9.3943536,8.32
-9.3933536,8.4
-9.3923536,8.42
-9.3913536,8.4
-9.3903536,8.32
-9.3893536,8.34
-9.3883536,8.46
-9.3873536,8.36
-9.3863536,8.38
-9.3853536,8.46
-9.3843536,8.44
-9.3833536,8.34
-9.3823536,8.38
-9.3813536,8.32
-9.3803536,8.36
-9.3793536,8.4
-9.3783536,8.3
-9.3773536,8.36
-9.3763536,8.3
-9.3753536,8.38
-9.3743536,8.36
-9.3733536,8.42
-9.3723536,8.32
-9.3713536,8.36
-9.3703536,8.46
-9.3693536,8.38
-9.3683536,8.34
-9.3673536,8.38
-9.3663536,8.36
-9.3653536,8.38
-9.3643536,8.32
-9.3633536,8.36
-9.3623536,8.4
-9.3613536,8.36
-9.3603536,8.34
-9.3593536,8.36
-9.3583536,8.38
-9.3573536,8.32
-9.3563536,8.38
-9.3553536,8.2
-9.3543536,8.34
-9.3533536,8.42
-9.3523536,8.42
-9.3513536,8.24
-9.3503536,8.36
-9.3493536,8.42
-9.3483536,8.38
-9.3473536,8.44
-9.3463536,8.32
-9.3453536,8.3
-9.3443536,8.34
-9.3433536,8.38
-9.3423536,8.36
-9.3413536,8.32
-9.3403536,8.46
-9.3393536,8.48
-9.3383536,8.32
-9.3373536,8.32
-9.3363536,8.34
-9.3353536,8.3
-9.3343536,8.32
-9.3333536,8.28
-9.3323536,8.32
-9.3313536,8.32
-9.3303536,8.36
-9.3293536,8.28
-9.3283536,8.34
-9.3273536,8.38
-9.3263536,8.28
-9.3253536,8.42
-9.3243536,8.34
-9.3233536,8.48
-9.3223536,8.34
-9.3213536,8.38
-9.3203536,8.28
-9.3193536,8.32
-9.3183536,8.32
-9.3173536,8.34
-9.3163536,8.34
-9.3153536,8.34
-9.3143536,8.26
-9.3133536,8.3
-9.3123536,8.34
-9.3113536,8.28
-9.3103536,8.4
-9.3093536,8.38
-9.3083536,8.32
-9.3073536,8.38
-9.3063536,8.32
-9.3053536,8.4
-9.3043536,8.3
-9.3033536,8.34
-9.3023536,8.38
-9.3013536,8.34
-9.3003536,8.38
-9.2993536,8.3
-9.2983536,8.44
-9.2973536,8.42
-9.2963536,8.36
-9.2953536,8.36
-9.2943536,8.38
-9.2933536,8.4
-9.2923536,8.32
-9.2913536,8.36
-9.2903536,8.36
-9.2893536,8.42
-9.2883536,8.34
-9.2873536,8.4
-9.2863536,8.36
-9.2853536,8.38
-9.2843536,8.24
-9.2833536,8.42
-9.2823536,8.28
-9.2813536,8.4
-9.2803536,8.38
-9.2793536,8.34
-9.2783536,8.36
-9.2773536,8.38
-9.2763536,8.44
-9.2753536,8.36
-9.2743536,8.28
-9.2733536,8.44
-9.2723536,8.32
-9.2713536,8.36
-9.2703536,8.38
-9.2693536,8.34
-9.2683536,8.4
-9.2673536,8.42
-9.2663536,8.34
-9.2653536,8.32
-9.2643536,8.3
-9.2633536,8.34
-9.2623536,8.38
-9.2613536,8.38
-9.2603536,8.32
-9.2593536,8.28
-9.2583536,8.32
-9.2573536,8.42
-9.2563536,8.28
-9.2553536,8.4
-9.2543536,8.34
-9.2533536,8.32
-9.2523536,8.34
-9.2513536,8.42
-9.2503536,8.34
-9.2493536,8.32
-9.2483536,8.34
-9.2473536,8.44
-9.2463536,8.36
-9.2453536,8.34
-9.2443536,8.4
-9.2433536,8.4
-9.2423536,8.4
-9.2413536,8.4
-9.2403536,8.36
-9.2393536,8.28
-9.2383536,8.42
-9.2373536,8.3
-9.2363536,8.34
-9.2353536,8.36
-9.2343536,8.38
-9.2333536,8.34
-9.2323536,8.4
-9.2313536,8.38
-9.2303536,8.36
-9.2293536,8.4
-9.2283536,8.3
-9.2273536,8.4
-9.2263536,8.36
-9.2253536,8.34
-9.2243536,8.38
-9.2233536,8.4
-9.2223536,8.46
-9.2213536,8.38
-9.2203536,8.42
-9.2193536,8.44
-9.2183536,8.3
-9.2173536,8.44
-9.2163536,8.32
-9.2153536,8.4
-9.2143536,8.36
-9.2133536,8.32
-9.2123536,8.38
-9.2113536,8.4
-9.2103536,8.38
-9.2093536,8.38
-9.2083536,8.32
-9.2073536,8.38
-9.2063536,8.38
-9.2053536,8.34
-9.2043536,8.42
-9.2033536,8.34
-9.2023536,8.32
-9.2013536,8.34
-9.2003536,8.42
-9.1993536,8.34
-9.1983536,8.4
-9.1973536,8.3
-9.1963536,8.38
-9.1953536,8.32
-9.1943536,8.36
-9.1933536,8.38
-9.1923536,8.36
-9.1913536,8.32
-9.1903536,8.46
-9.1893536,8.34
-9.1883536,8.44
-9.1873536,8.4
-9.1863536,8.34
-9.1853536,8.38
-9.1843536,8.28
-9.1833536,8.34
-9.1823536,8.5
-9.1813536,8.36
-9.1803536,8.34
-9.1793536,8.3
-9.1783536,8.38
-9.1773536,8.4
-9.1763536,8.34
-9.1753536,8.38
-9.1743536,8.36
-9.1733536,8.34
-9.1723536,8.4
-9.1713536,8.44
-9.1703536,8.32
-9.1693536,8.4
-9.1683536,8.38
-9.1673536,8.38
-9.1663536,8.34
-9.1653536,8.3
-9.1643536,8.42
-9.1633536,8.44
-9.1623536,8.34
-9.1613536,8.34
-9.1603536,8.44
-9.1593536,8.34
-9.1583536,8.32
-9.1573536,8.34
-9.1563536,8.3
-9.1553536,8.34
-9.1543536,8.34
-9.1533536,8.36
-9.1523536,8.3
-9.1513536,8.38
-9.1503536,8.32
-9.1493536,8.28
-9.1483536,8.46
-9.1473536,8.42
-9.1463536,8.44
-9.1453536,8.4
-9.1443536,8.34
-9.1433536,8.36
-9.1423536,8.4
-9.1413536,8.42
-9.1403536,8.42
-9.1393536,8.38
-9.1383536,8.34
-9.1373536,8.38
-9.1363536,8.4
-9.1353536,8.34
-9.1343536,8.34
-9.1333536,8.36
-9.1323536,8.38
-9.1313536,8.34
-9.1303536,8.32
-9.1293536,8.32
-9.1283536,8.3
-9.1273536,8.44
-9.1263536,8.36
-9.1253536,8.34
-9.1243536,8.32
-9.1233536,8.34
-9.1223536,8.3
-9.1213536,8.36
-9.1203536,8.34
-9.1193536,8.34
-9.1183536,8.34
-9.1173536,8.32
-9.1163536,8.34
-9.1153536,8.32
-9.1143536,8.46
-9.1133536,8.28
-9.1123536,8.34
-9.1113536,8.4
-9.1103536,8.34
-9.1093536,8.34
-9.1083536,8.4
-9.1073536,8.38
-9.1063536,8.4
-9.1053536,8.32
-9.1043536,8.36
-9.1033536,8.4
-9.1023536,8.32
-9.1013536,8.38
-9.1003536,8.46
-9.0993536,8.4
-9.0983536,8.38
-9.0973536,8.36
-9.0963536,8.38
-9.0953536,8.38
-9.0943536,8.34
-9.0933536,8.34
-9.0923536,8.46
-9.0913536,8.36
-9.0903536,8.44
-9.0893536,8.38
-9.0883536,8.36
-9.0873536,8.4
-9.0863536,8.48
-9.0853536,8.3
-9.0843536,8.38
-9.0833536,8.42
-9.0823536,8.34
-9.0813536,8.32
-9.0803536,8.38
-9.0793536,8.4
-9.0783536,8.34
-9.0773536,8.36
-9.0763536,8.38
-9.0753536,8.44
-9.0743536,8.3
-9.0733536,8.42
-9.0723536,8.4
-9.0713536,8.4
-9.0703536,8.4
-9.0693536,8.36
-9.0683536,8.36
-9.0673536,8.4
-9.0663536,8.42
-9.0653536,8.36
-9.0643536,8.48
-9.0633536,8.38
-9.0623536,8.4
-9.0613536,8.38
-9.0603536,8.36
-9.0593536,8.42
-9.0583536,8.34
-9.0573536,8.38
-9.0563536,8.36
-9.0553536,8.34
-9.0543536,8.38
-9.0533536,8.38
-9.0523536,8.38
-9.0513536,8.34
-9.0503536,8.34
-9.0493536,8.36
-9.0483536,8.36
-9.0473536,8.38
-9.0463536,8.38
-9.0453536,8.34
-9.0443536,8.34
-9.0433536,8.32
-9.0423536,8.32
-9.0413536,8.32
-9.0403536,8.4
-9.0393536,8.44
-9.0383536,8.36
-9.0373536,8.32
-9.0363536,8.4
-9.0353536,8.44
-9.0343536,8.38
-9.0333536,8.48
-9.0323536,8.38
-9.0313536,8.36
-9.0303536,8.38
-9.0293536,8.44
-9.0283536,8.36
-9.0273536,8.38
-9.0263536,8.34
-9.0253536,8.38
-9.0243536,8.34
-9.0233536,8.34
-9.0223536,8.32
-9.0213536,8.36
-9.0203536,8.42
-9.0193536,8.36
-9.0183536,8.42
-9.0173536,8.36
-9.0163536,8.32
-9.0153536,8.38
-9.0143536,8.34
-9.0133536,8.38
-9.0123536,8.42
-9.0113536,8.32
-9.0103536,8.36
-9.0093536,8.32
-9.0083536,8.48
-9.0073536,8.44
-9.0063536,8.36
-9.0053536,8.34
-9.0043536,8.38
-9.0033536,8.3
-9.0023536,8.36
-9.0013536,8.34
-9.0003536,8.4
-8.9993536,8.38
-8.9983536,8.36
-8.9973536,8.34
-8.9963536,8.38
-8.9953536,8.34
-8.9943536,8.38
-8.9933536,8.36
-8.9923536,8.46
-8.9913536,8.36
-8.9903536,8.24
-8.9893536,8.32
-8.9883536,8.32
-8.9873536,8.38
-8.9863536,8.36
-8.9853536,8.4
-8.9843536,8.42
-8.9833536,8.32
-8.9823536,8.34
-8.9813536,8.3
-8.9803536,8.32
-8.9793536,8.32
-8.9783536,8.38
-8.9773536,8.42
-8.9763536,8.36
-8.9753536,8.38
-8.9743536,8.38
-8.9733536,8.26
-8.9723536,8.42
-8.9713536,8.4
-8.9703536,8.32
-8.9693536,8.4
-8.9683536,8.48
-8.9673536,8.34
-8.9663536,8.38
-8.9653536,8.38
-8.9643536,8.34
-8.9633536,8.34
-8.9623536,8.4
-8.9613536,8.42
-8.9603536,8.36
-8.9593536,8.38
-8.9583536,8.42
-8.9573536,8.32
-8.9563536,8.32
-8.9553536,8.36
-8.9543536,8.34
-8.9533536,8.38
-8.9523536,8.36
-8.9513536,8.46
-8.9503536,8.34
-8.9493536,8.34
-8.9483536,8.38
-8.9473536,8.42
-8.9463536,8.32
-8.9453536,8.36
-8.9443536,8.42
-8.9433536,8.44
-8.9423536,8.3
-8.9413536,8.4
-8.9403536,8.4
-8.9393536,8.38
-8.9383536,8.34
-8.9373536,8.38
-8.9363536,8.38
-8.9353536,8.42
-8.9343536,8.38
-8.9333536,8.48
-8.9323536,8.36
-8.9313536,8.38
-8.9303536,8.34
-8.9293536,8.36
-8.9283536,8.34
-8.9273536,8.34
-8.9263536,8.28
-8.9253536,8.38
-8.9243536,8.36
-8.9233536,8.32
-8.9223536,8.38
-8.9213536,8.34
-8.9203536,8.34
-8.9193536,8.42
-8.9183536,8.38
-8.9173536,8.38
-8.9163536,8.34
-8.9153536,8.48
-8.9143536,8.42
-8.9133536,8.3
-8.9123536,8.38
-8.9113536,8.38
-8.9103536,8.3
-8.9093536,8.34
-8.9083536,8.32
-8.9073536,8.3
-8.9063536,8.34
-8.9053536,8.4
-8.9043536,8.32
-8.9033536,8.34
-8.9023536,8.4
-8.9013536,8.34
-8.9003536,8.36
-8.8993536,8.3
-8.8983536,8.38
-8.8973536,8.32
-8.8963536,8.34
-8.8953536,8.38
-8.8943536,8.4
-8.8933536,8.34
-8.8923536,8.38
-8.8913536,8.32
-8.8903536,8.52
-8.8893536,8.44
-8.8883536,8.34
-8.8873536,8.36
-8.8863536,8.42
-8.8853536,8.42
-8.8843536,8.38
-8.8833536,8.36
-8.8823536,8.42
-8.8813536,8.28
-8.8803536,8.32
-8.8793536,8.32
-8.8783536,8.42
-8.8773536,8.34
-8.8763536,8.34
-8.8753536,8.38
-8.8743536,8.38
-8.8733536,8.36
-8.8723536,8.28
-8.8713536,8.34
-8.8703536,8.44
-8.8693536,8.36
-8.8683536,8.36
-8.8673536,8.34
-8.8663536,8.4
-8.8653536,8.34
-8.8643536,8.42
-8.8633536,8.36
-8.8623536,8.44
-8.8613536,8.34
-8.8603536,8.38
-8.8593536,8.4
-8.8583536,8.4
-8.8573536,8.36
-8.8563536,8.34
-8.8553536,8.38
-8.8543536,8.32
-8.8533536,8.36
-8.8523536,8.32
-8.8513536,8.26
-8.8503536,8.34
-8.8493536,8.4
-8.8483536,8.52
-8.8473536,8.32
-8.8463536,8.46
-8.8453536,8.34
-8.8443536,8.42
-8.8433536,8.4
-8.8423536,8.48
-8.8413536,8.34
-8.8403536,8.38
-8.8393536,8.38
-8.8383536,8.38
-8.8373536,8.4
-8.8363536,8.36
-8.8353536,8.36
-8.8343536,8.36
-8.8333536,8.4
-8.8323536,8.36
-8.8313536,8.36
-8.8303536,8.32
-8.8293536,8.32
-8.8283536,8.38
-8.8273536,8.46
-8.8263536,8.32
-8.8253536,8.34
-8.8243536,8.4
-8.8233536,8.36
-8.8223536,8.32
-8.8213536,8.32
-8.8203536,8.32
-8.8193536,8.38
-8.8183536,8.4
-8.8173536,8.46
-8.8163536,8.38
-8.8153536,8.32
-8.8143536,8.34
-8.8133536,8.34
-8.8123536,8.34
-8.8113536,8.34
-8.8103536,8.42
-8.8093536,8.42
-8.8083536,8.3
-8.8073536,8.26
-8.8063536,8.42
-8.8053536,8.42
-8.8043536,8.38
-8.8033536,8.42
-8.8023536,8.32
-8.8013536,8.42
-8.8003536,8.34
-8.7993536,8.3
-8.7983536,8.36
-8.7973536,8.32
-8.7963536,8.36
-8.7953536,8.22
-8.7943536,8.36
-8.7933536,8.46
-8.7923536,8.3
-8.7913536,8.34
-8.7903536,8.38
-8.7893536,8.38
-8.7883536,8.32
-8.7873536,8.3
-8.7863536,8.36
-8.7853536,8.38
-8.7843536,8.4
-8.7833536,8.42
-8.7823536,8.32
-8.7813536,8.34
-8.7803536,8.32
-8.7793536,8.44
-8.7783536,8.34
-8.7773536,8.34
-8.7763536,8.36
-8.7753536,8.36
-8.7743536,8.42
-8.7733536,8.4
-8.7723536,8.34
-8.7713536,8.42
-8.7703536,8.38
-8.7693536,8.36
-8.7683536,8.44
-8.7673536,8.34
-8.7663536,8.34
-8.7653536,8.42
-8.7643536,8.4
-8.7633536,8.26
-8.7623536,8.4
-8.7613536,8.4
-8.7603536,8.32
-8.7593536,8.32
-8.7583536,8.34
-8.7573536,8.38
-8.7563536,8.44
-8.7553536,8.4
-8.7543536,8.36
-8.7533536,8.28
-8.7523536,8.42
-8.7513536,8.4
-8.7503536,8.34
-8.7493536,8.28
-8.7483536,8.38
-8.7473536,8.36
-8.7463536,8.38
-8.7453536,8.44
-8.7443536,8.44
