-9.8030262,-0.00141944
-9.8020262,-0.00155556
-9.8010262,-0.00187778
-9.8000262,-0.00219444
-9.7990262,-0.00248333
-9.7980262,-0.00268611
-9.7970262,-0.00280833
-9.7960262,-0.00268889
-9.7950262,-0.00238056
-9.7940262,-0.00196111
-9.7930262,-0.000305556
-9.7920262,0.00385278
-9.7910262,0.0111389
-9.7900262,0.0213889
-9.7890262,0.0346139
-9.7880262,0.0489611
-9.7870262,0.0620611
-9.7860262,0.0724361
-9.7850262,0.0799472
-9.7840262,0.0840833
-9.7830262,0.0841889
-9.7820262,0.0806694
-9.7810262,0.0738056
-9.7800262,0.06395
-9.7790262,0.0522611
-9.7780262,0.0409028
-9.7770262,0.0313028
-9.7760262,0.0242444
-9.7750262,0.0197833
-9.7740262,0.0172972
-9.7730262,0.0161167
-9.7720262,0.0156444
-9.7710262,0.0157194
-9.7700262,0.0160389
-9.7690262,0.0165444
-9.7680262,0.0169139
-9.7670262,0.0170028
-9.7660262,0.0165722
-9.7650262,0.0157278
-9.7640262,0.0145556
-9.7630262,0.0133111
-9.7620262,0.0122361
-9.7610262,0.0116111
-9.7600262,0.0114528
-9.7590262,0.0118
-9.7580262,0.0124778
-9.7570262,0.0133333
-9.7560262,0.0138806
-9.7550262,0.0141667
-9.7540262,0.0141139
-9.7530262,0.0140028
-9.7520262,0.0138056
-9.7510262,0.0139556
-9.7500262,0.0143667
-9.7490262,0.0150861
-9.7480262,0.0158389
-9.7470262,0.0165278
-9.7460262,0.0167972
-9.7450262,0.0166667
-9.7440262,0.0161167
-9.7430262,0.0153222
-9.7420262,0.0142111
-9.7410262,0.0131889
-9.7400262,0.0122778
-9.7390262,0.0117361
-9.7380262,0.0113944
-9.7370262,0.0116667
-9.7360262,0.0122944
-9.7350262,0.0132639
-9.7340262,0.0138444
-9.7330262,0.0141444
-9.7320262,0.0139417
-9.7310262,0.013575
-9.7300262,0.0129556
-9.7290262,0.0127556
-9.7280262,0.0128583
-9.7270262,0.013125
-9.7260262,0.013
-9.7250262,0.0126528
-9.7240262,0.0120056
-9.7230262,0.0112556
-9.7220262,0.0107139
-9.7210262,0.0107528
-9.7200262,0.0113028
-9.7190262,0.0121556
-9.7180262,0.0131917
-9.7170262,0.0147389
-9.7160262,0.016625
-9.7150262,0.0188722
-9.7140262,0.0208861
-9.7130262,0.0225556
-9.7120262,0.0227917
-9.7110262,0.021875
-9.7100262,0.0198528
-9.7090262,0.0179889
-9.7080262,0.0163806
-9.7070262,0.0155917
-9.7060262,0.0152472
-9.7050262,0.0152917
-9.7040262,0.0152667
-9.7030262,0.0152333
-9.7020262,0.0151278
-9.7010262,0.015025
-9.7000262,0.0149139
-9.6990262,0.0146028
-9.6980262,0.0141583
-9.6970262,0.0136889
-9.6960262,0.0133472
-9.6950262,0.0129528
-9.6940262,0.0125611
-9.6930262,0.0121778
-9.6920262,0.0108389
-9.6910262,0.00860833
-9.6900262,0.00562778
-9.6890262,0.0029
-9.6880262,0.000202778
-9.6870262,-0.000555556
-9.6860262,0.000436111
-9.6850262,0.00315278
-9.6840262,0.00568333
-9.6830262,0.00816944
-9.6820262,0.00979444
-9.6810262,0.0105806
-9.6800262,0.01065
-9.6790262,0.0107806
-9.6780262,0.011025
-9.6770262,0.0112806
-9.6760262,0.0117111
-9.6750262,0.0123028
-9.6740262,0.0131694
-9.6730262,0.0141833
-9.6720262,0.0150583
-9.6710262,0.0155972
-9.6700262,0.015825
-9.6690262,0.0158139
-9.6680262,0.0155972
-9.6670262,0.0151
-9.6660262,0.0144778
-9.6650262,0.0135861
-9.6640262,0.0125861
-9.6630262,0.0112944
-9.6620262,0.0104139
-9.6610262,0.009825
-9.6600262,0.009825
-9.6590262,0.00995833
-9.6580262,0.0107
-9.6570262,0.0115917
-9.6560262,0.0126611
-9.6550262,0.0133778
-9.6540262,0.0139639
-9.6530262,0.0141556
-9.6520262,0.014
-9.6510262,0.0135833
-9.6500262,0.0133361
-9.6490262,0.0132944
-9.6480262,0.0132639
-9.6470262,0.013175
-9.6460262,0.0129778
-9.6450262,0.0126556
-9.6440262,0.0122306
-9.6430262,0.0120111
-9.6420262,0.0121556
-9.6410262,0.0124806
-9.6400262,0.0127778
-9.6390262,0.0128806
-9.6380262,0.0127694
-9.6370262,0.0124056
-9.6360262,0.0120028
-9.6350262,0.0116417
-9.6340262,0.0113694
-9.6330262,0.0110361
-9.6320262,0.0105111
-9.6310262,0.00986389
-9.6300262,0.00921667
-9.6290262,0.00878333
-9.6280262,0.00859722
-9.6270262,0.00875556
-9.6260262,0.00905556
-9.6250262,0.00932222
-9.6240262,0.00951389
-9.6230262,0.009675
-9.6220262,0.009825
-9.6210262,0.00992222
-9.6200262,0.0101528
-9.6190262,0.010425
-9.6180262,0.0108111
-9.6170262,0.0110917
-9.6160262,0.0114889
-9.6150262,0.0117861
-9.6140262,0.0120278
-9.6130262,0.0119306
-9.6120262,0.0119389
-9.6110262,0.0119361
-9.6100262,0.0121139
-9.6090262,0.0122056
-9.6080262,0.0124528
-9.6070262,0.0126806
-9.6060262,0.0128111
-9.6050262,0.0128861
-9.6040262,0.0130222
-9.6030262,0.0131028
-9.6020262,0.0129111
-9.6010262,0.0125778
-9.6000262,0.0120083
-9.5990262,0.0113639
-9.5980262,0.0106917
-9.5970262,0.0103667
-9.5960262,0.0103333
-9.5950262,0.0106722
-9.5940262,0.0112056
-9.5930262,0.0120694
-9.5920262,0.0128472
-9.5910262,0.0135
-9.5900262,0.0139194
-9.5890262,0.0143361
-9.5880262,0.0144444
-9.5870262,0.0142722
-9.5860262,0.0138194
-9.5850262,0.0131528
-9.5840262,0.0121694
-9.5830262,0.0112472
-9.5820262,0.0107056
-9.5810262,0.0104111
-9.5800262,0.0102028
-9.5790262,0.0100194
-9.5780262,0.00995
-9.5770262,0.00987222
-9.5760262,0.01005
-9.5750262,0.0104694
-9.5740262,0.0110639
-9.5730262,0.0113972
-9.5720262,0.0114917
-9.5710262,0.0114806
-9.5700262,0.0115111
-9.5690262,0.0117306
-9.5680262,0.0121694
-9.5670262,0.0127056
-9.5660262,0.012975
-9.5650262,0.0130167
-9.5640262,0.0128333
-9.5630262,0.0127806
-9.5620262,0.0128139
-9.5610262,0.013125
-9.5600262,0.0133861
-9.5590262,0.0135694
-9.5580262,0.0133722
-9.5570262,0.0130417
-9.5560262,0.0124722
-9.5550262,0.0121139
-9.5540262,0.0118056
-9.5530262,0.0116333
-9.5520262,0.0113083
-9.5510262,0.0110972
-9.5500262,0.0108972
-9.5490262,0.0110361
-9.5480262,0.0113111
-9.5470262,0.0118472
-9.5460262,0.0123389
-9.5450262,0.0127611
-9.5440262,0.012775
-9.5430262,0.0125694
-9.5420262,0.0123056
-9.5410262,0.012175
-9.5400262,0.0120472
-9.5390262,0.0121472
-9.5380262,0.0125083
-9.5370262,0.0129333
-9.5360262,0.0130806
-9.5350262,0.0128861
-9.5340262,0.0123778
-9.5330262,0.0117833
-9.5320262,0.0112222
-9.5310262,0.0109889
-9.5300262,0.0111861
-9.5290262,0.0117778
-9.5280262,0.0123306
-9.5270262,0.0128389
-9.5260262,0.0132861
-9.5250262,0.0138528
-9.5240262,0.0141806
-9.5230262,0.0144056
-9.5220262,0.0143111
-9.5210262,0.0139028
-9.5200262,0.0130889
-9.5190262,0.012375
-9.5180262,0.0117889
-9.5170262,0.0115694
-9.5160262,0.0116806
-9.5150262,0.0120611
-9.5140262,0.01225
-9.5130262,0.0121944
-9.5120262,0.0118472
-9.5110262,0.0113806
-9.5100262,0.0108806
-9.5090262,0.0107889
-9.5080262,0.0112194
-9.5070262,0.0120806
-9.5060262,0.0130222
-9.5050262,0.0137306
-9.5040262,0.0139222
-9.5030262,0.0135333
-9.5020262,0.0127917
-9.5010262,0.0118111
-9.5000262,0.0111611
-9.4990262,0.01085
-9.4980262,0.0109361
-9.4970262,0.01105
-9.4960262,0.0114167
-9.4950262,0.0116417
-9.4940262,0.0118083
-9.4930262,0.0118639
-9.4920262,0.0120639
-9.4910262,0.0120333
-9.4900262,0.01165
-9.4890262,0.0110694
-9.4880262,0.0104639
-9.4870262,0.00995833
-9.4860262,0.00976111
-9.4850262,0.0100472
-9.4840262,0.0104972
-9.4830262,0.0108889
-9.4820262,0.0110028
-9.4810262,0.0109472
-9.4800262,0.010825
-9.4790262,0.0107889
-9.4780262,0.0109167
-9.4770262,0.0113083
-9.4760262,0.0119
-9.4750262,0.0124417
-9.4740262,0.0129
-9.4730262,0.0132139
-9.4720262,0.0132583
-9.4710262,0.012825
-9.4700262,0.01205
-9.4690262,0.011125
-9.4680262,0.00993333
-9.4670262,0.00869444
-9.4660262,0.00763889
-9.4650262,0.00710556
-9.4640262,0.00693333
-9.4630262,0.00735556
-9.4620262,0.00823333
-9.4610262,0.00944444
-9.4600262,0.0105583
-9.4590262,0.0114528
-9.4580262,0.0120361
-9.4570262,0.0121861
-9.4560262,0.0107694
-9.4550262,0.00790278
-9.4540262,0.004
-9.4530262,0.000325
-9.4520262,-0.00278056
-9.4510262,-0.00318611
-9.4500262,-0.000911111
-9.4490262,0.00353889
-9.4480262,0.00789167
-9.4470262,0.0116833
-9.4460262,0.0141389
-9.4450262,0.0152278
-9.4440262,0.0152889
-9.4430262,0.0150417
-9.4420262,0.0147528
-9.4410262,0.0143222
-9.4400262,0.0138583
-9.4390262,0.0132694
-9.4380262,0.0128667
-9.4370262,0.0127722
-9.4360262,0.0126667
-9.4350262,0.01245
-9.4340262,0.0119694
-9.4330262,0.0113306
-9.4320262,0.0105583
-9.4310262,0.0100528
-9.4300262,0.00991389
-9.4290262,0.0101722
-9.4280262,0.0106278
-9.4270262,0.0110139
-9.4260262,0.0113083
-9.4250262,0.0116111
-9.4240262,0.0121167
-9.4230262,0.012975
-9.4220262,0.0141528
-9.4210262,0.0153139
-9.4200262,0.0160611
-9.4190262,0.0164167
-9.4180262,0.01635
-9.4170262,0.0161944
-9.4160262,0.0161889
-9.4150262,0.0168583
-9.4140262,0.0179389
-9.4130262,0.0191778
-9.4120262,0.0202806
-9.4110262,0.0211222
-9.4100262,0.0213889
-9.4090262,0.02115
-9.4080262,0.0207167
-9.4070262,0.0201194
-9.4060262,0.0194361
-9.4050262,0.0185944
-9.4040262,0.01785
-9.4030262,0.0171722
-9.4020262,0.0166667
-9.4010262,0.0163194
-9.4000262,0.0162194
-9.3990262,0.0161278
-9.3980262,0.0159056
-9.3970262,0.0155417
-9.3960262,0.0151028
-9.3950262,0.0148444
-9.3940262,0.0149417
-9.3930262,0.0155389
-9.3920262,0.01655
-9.3910262,0.0178083
-9.3900262,0.0189111
-9.3890262,0.01955
-9.3880262,0.0196556
-9.3870262,0.0193028
-9.3860262,0.018625
-9.3850262,0.0177833
-9.3840262,0.0170806
-9.3830262,0.0165528
-9.3820262,0.0162722
-9.3810262,0.0162556
-9.3800262,0.0165583
-9.3790262,0.0168389
-9.3780262,0.0169472
-9.3770262,0.0166806
-9.3760262,0.0161222
-9.3750262,0.0152556
-9.3740262,0.0144861
-9.3730262,0.0139528
-9.3720262,0.0139861
-9.3710262,0.0142972
-9.3700262,0.0147889
-9.3690262,0.0150833
-9.3680262,0.0152556
-9.3670262,0.0152056
-9.3660262,0.0151083
-9.3650262,0.0150833
-9.3640262,0.0155056
-9.3630262,0.0163167
-9.3620262,0.0173083
-9.3610262,0.0182139
-9.3600262,0.0190056
-9.3590262,0.0192417
-9.3580262,0.0189028
-9.3570262,0.0179889
-9.3560262,0.0171028
-9.3550262,0.0162556
-9.3540262,0.0158389
-9.3530262,0.0157861
-9.3520262,0.0162056
-9.3510262,0.0164972
-9.3500262,0.016475
-9.3490262,0.0159722
-9.3480262,0.0151556
-9.3470262,0.014225
-9.3460262,0.0135083
-9.3450262,0.0133472
-9.3440262,0.0136167
-9.3430262,0.0142056
-9.3420262,0.0148278
-9.3410262,0.0153417
-9.3400262,0.0155833
-9.3390262,0.0159
-9.3380262,0.016325
-9.3370262,0.0167806
-9.3360262,0.0172056
-9.3350262,0.0177444
-9.3340262,0.0182139
-9.3330262,0.0184667
-9.3320262,0.018775
-9.3310262,0.0193222
-9.3300262,0.0198389
-9.3290262,0.0199917
-9.3280262,0.0197333
-9.3270262,0.0190139
-9.3260262,0.0177694
-9.3250262,0.0163639
-9.3240262,0.0152389
-9.3230262,0.0146806
-9.3220262,0.0145444
-9.3210262,0.0148056
-9.3200262,0.0150278
-9.3190262,0.0152194
-9.3180262,0.0154
-9.3170262,0.0157583
-9.3160262,0.0161278
-9.3150262,0.0165528
-9.3140262,0.0168778
-9.3130262,0.0169389
-9.3120262,0.0165111
-9.3110262,0.0158278
-9.3100262,0.01525
-9.3090262,0.0149333
-9.3080262,0.0147917
-9.3070262,0.014975
-9.3060262,0.0154444
-9.3050262,0.015925
-9.3040262,0.0161139
-9.3030262,0.0161194
-9.3020262,0.0160611
-9.3010262,0.0158472
-9.3000262,0.0154944
-9.2990262,0.0152278
-9.2980262,0.0151306
-9.2970262,0.0150111
-9.2960262,0.0149972
-9.2950262,0.0150972
-9.2940262,0.0152389
-9.2930262,0.0153194
-9.2920262,0.0154889
-9.2910262,0.0157444
-9.2900262,0.0162444
-9.2890262,0.0170083
-9.2880262,0.0179389
-9.2870262,0.0185917
-9.2860262,0.0187028
-9.2850262,0.0181222
-9.2840262,0.0170556
-9.2830262,0.0157583
-9.2820262,0.0147556
-9.2810262,0.0142222
-9.2800262,0.0142833
-9.2790262,0.0145972
-9.2780262,0.0151194
-9.2770262,0.0155611
-9.2760262,0.0162111
-9.2750262,0.0168194
-9.2740262,0.0175361
-9.2730262,0.0181111
-9.2720262,0.0187056
-9.2710262,0.019
-9.2700262,0.0192
-9.2690262,0.0193472
-9.2680262,0.0194639
-9.2670262,0.0194528
-9.2660262,0.0194778
-9.2650262,0.0195306
-9.2640262,0.01865
-9.2630262,0.0169278
-9.2620262,0.0145139
-9.2610262,0.012
-9.2600262,0.00927778
-9.2590262,0.00791944
-9.2580262,0.00813611
-9.2570262,0.00965556
-9.2560262,0.0110944
-9.2550262,0.012525
-9.2540262,0.0135361
-9.2530262,0.0136778
-9.2520262,0.0133222
-9.2510262,0.0130083
-9.2500262,0.0129111
-9.2490262,0.0124306
-9.2480262,0.0120472
-9.2470262,0.0115694
-9.2460262,0.0113861
-9.2450262,0.011175
-9.2440262,0.0114444
-9.2430262,0.01195
-9.2420262,0.01265
-9.2410262,0.0131139
-9.2400262,0.0134972
-9.2390262,0.0138
-9.2380262,0.0141667
-9.2370262,0.01465
-9.2360262,0.0153556
-9.2350262,0.0162083
-9.2340262,0.0168639
-9.2330262,0.0171083
-9.2320262,0.0170056
-9.2310262,0.0165806
-9.2300262,0.016
-9.2290262,0.0154
-9.2280262,0.0155417
-9.2270262,0.0162
-9.2260262,0.0175944
-9.2250262,0.0191583
-9.2240262,0.0210806
-9.2230262,0.0220278
-9.2220262,0.0221
-9.2210262,0.0210306
-9.2200262,0.0197278
-9.2190262,0.0180722
-9.2180262,0.0167139
-9.2170262,0.0158167
-9.2160262,0.0153389
-9.2150262,0.0149639
-9.2140262,0.0145944
-9.2130262,0.0144222
-9.2120262,0.0141861
-9.2110262,0.0141111
-9.2100262,0.0140333
-9.2090262,0.0139389
-9.2080262,0.0136694
-9.2070262,0.0134361
-9.2060262,0.0131778
-9.2050262,0.0129111
-9.2040262,0.0128083
-9.2030262,0.0130028
-9.2020262,0.0133056
-9.2010262,0.0136333
-9.2000262,0.0141667
-9.1990262,0.0148139
-9.1980262,0.0153306
-9.1970262,0.01575
-9.1960262,0.0163056
-9.1950262,0.0167556
-9.1940262,0.0170778
-9.1930262,0.0172639
-9.1920262,0.017225
-9.1910262,0.0165861
-9.1900262,0.0154167
-9.1890262,0.0140083
-9.1880262,0.0126028
-9.1870262,0.0115861
-9.1860262,0.0111806
-9.1850262,0.0114194
-9.1840262,0.0119083
-9.1830262,0.0124056
-9.1820262,0.0128306
-9.1810262,0.0130611
-9.1800262,0.0131778
-9.1790262,0.0131389
-9.1780262,0.0130167
-9.1770262,0.0126139
-9.1760262,0.0120889
-9.1750262,0.0114417
-9.1740262,0.0109333
-9.1730262,0.0107917
-9.1720262,0.0110972
-9.1710262,0.0117889
-9.1700262,0.0126333
-9.1690262,0.0135056
-9.1680262,0.01415
-9.1670262,0.0146417
-9.1660262,0.0150222
-9.1650262,0.0153028
-9.1640262,0.0154861
-9.1630262,0.0156972
-9.1620262,0.0159306
-9.1610262,0.0160444
-9.1600262,0.0163611
-9.1590262,0.0169194
-9.1580262,0.0176028
-9.1570262,0.0180556
-9.1560262,0.0183722
-9.1550262,0.0182139
-9.1540262,0.0175861
-9.1530262,0.0166333
-9.1520262,0.0158222
-9.1510262,0.0152944
-9.1500262,0.0151556
-9.1490262,0.0153889
-9.1480262,0.0158111
-9.1470262,0.0162389
-9.1460262,0.0165028
-9.1450262,0.0167528
-9.1440262,0.0170306
-9.1430262,0.0174972
-9.1420262,0.0180806
-9.1410262,0.0187222
-9.1400262,0.0191833
-9.1390262,0.020075
-9.1380262,0.0214722
-9.1370262,0.0235333
-9.1360262,0.0255333
-9.1350262,0.027625
-9.1340262,0.0284472
-9.1330262,0.0279194
-9.1320262,0.0256611
-9.1310262,0.0232861
-9.1300262,0.0208361
-9.1290262,0.0190472
-9.1280262,0.0176167
-9.1270262,0.0168139
-9.1260262,0.0157972
-9.1250262,0.0146111
-9.1240262,0.0133139
-9.1230262,0.0123778
-9.1220262,0.0120111
-9.1210262,0.0124139
-9.1200262,0.013425
-9.1190262,0.0148806
-9.1180262,0.0163139
-9.1170262,0.0174556
-9.1160262,0.0180056
-9.1150262,0.0180861
-9.1140262,0.0177194
-9.1130262,0.0173083
-9.1120262,0.0168889
-9.1110262,0.0167889
-9.1100262,0.0168944
-9.1090262,0.017225
-9.1080262,0.0175722
-9.1070262,0.0179056
-9.1060262,0.0179972
-9.1050262,0.0177972
-9.1040262,0.0174444
-9.1030262,0.0171
-9.1020262,0.0167528
-9.1010262,0.0163722
-9.1000262,0.0159444
-9.0990262,0.0154528
-9.0980262,0.0148806
-9.0970262,0.0143528
-9.0960262,0.0140056
-9.0950262,0.013925
-9.0940262,0.0140306
-9.0930262,0.0140639
-9.0920262,0.0142
-9.0910262,0.0143694
-9.0900262,0.0148361
-9.0890262,0.0153444
-9.0880262,0.0161028
-9.0870262,0.0166028
-9.0860262,0.0168667
-9.0850262,0.0164222
-9.0840262,0.0158139
-9.0830262,0.0150528
-9.0820262,0.0146806
-9.0810262,0.0143778
-9.0800262,0.0143417
-9.0790262,0.0142028
-9.0780262,0.0141583
-9.0770262,0.0137806
-9.0760262,0.0137306
-9.0750262,0.0140417
-9.0740262,0.0148722
-9.0730262,0.0155444
-9.0720262,0.0163
-9.0710262,0.0167806
-9.0700262,0.0170389
-9.0690262,0.0168722
-9.0680262,0.0169083
-9.0670262,0.0170111
-9.0660262,0.0172
-9.0650262,0.0171972
-9.0640262,0.0171944
-9.0630262,0.0167694
-9.0620262,0.0159806
-9.0610262,0.0150472
-9.0600262,0.0146639
-9.0590262,0.0150694
-9.0580262,0.0165833
-9.0570262,0.0193028
-9.0560262,0.0229
-9.0550262,0.0265778
-9.0540262,0.0296306
-9.0530262,0.0317333
-9.0520262,0.0325361
-9.0510262,0.0320389
-9.0500262,0.0306056
-9.0490262,0.0289028
-9.0480262,0.0273083
-9.0470262,0.0261194
-9.0460262,0.0254944
-9.0450262,0.0252028
-9.0440262,0.0250444
-9.0430262,0.0248306
-9.0420262,0.0247528
-9.0410262,0.0246194
-9.0400262,0.0246278
-9.0390262,0.0247222
-9.0380262,0.0248389
-9.0370262,0.02465
-9.0360262,0.0241861
-9.0350262,0.02365
-9.0340262,0.0231306
-9.0330262,0.02275
-9.0320262,0.022675
-9.0310262,0.0234444
-9.0300262,0.0248444
-9.0290262,0.026675
-9.0280262,0.0284639
-9.0270262,0.0301333
-9.0260262,0.0307111
-9.0250262,0.0300667
-9.0240262,0.0283139
-9.0230262,0.0264444
-9.0220262,0.0246583
-9.0210262,0.0235611
-9.0200262,0.0233139
-9.0190262,0.0237944
-9.0180262,0.0243417
-9.0170262,0.0247444
-9.0160262,0.0249611
-9.0150262,0.0251028
-9.0140262,0.0252056
-9.0130262,0.0253417
-9.0120262,0.0253778
-9.0110262,0.0252333
-9.0100262,0.0247083
-9.0090262,0.0240167
-9.0080262,0.0232417
-9.0070262,0.0225444
-9.0060262,0.0217139
-9.0050262,0.0208528
-9.0040262,0.0197972
-9.0030262,0.0186778
-9.0020262,0.0176056
-9.0010262,0.0172
-9.0000262,0.0174278
-8.9990262,0.0182306
-8.9980262,0.019425
-8.9970262,0.0207222
-8.9960262,0.0217444
-8.9950262,0.0221583
-8.9940262,0.0222833
-8.9930262,0.0218667
-8.9920262,0.0212944
-8.9910262,0.0205556
-8.9900262,0.0202861
-8.9890262,0.0201667
-8.9880262,0.0205861
-8.9870262,0.0211778
-8.9860262,0.0219083
-8.9850262,0.0223194
-8.9840262,0.0227611
-8.9830262,0.0231083
-8.9820262,0.023625
-8.9810262,0.02415
-8.9800262,0.0249139
-8.9790262,0.0254333
-8.9780262,0.0256333
-8.9770262,0.0253639
-8.9760262,0.0250528
-8.9750262,0.0245639
-8.9740262,0.0239917
-8.9730262,0.0234111
-8.9720262,0.023075
-8.9710262,0.0227889
-8.9700262,0.0225056
-8.9690262,0.0223528
-8.9680262,0.022375
-8.9670262,0.0222583
-8.9660262,0.0219083
-8.9650262,0.0216056
-8.9640262,0.0214667
-8.9630262,0.0213806
-8.9620262,0.02135
-8.9610262,0.0215056
-8.9600262,0.0217167
-8.9590262,0.0218222
-8.9580262,0.0219861
-8.9570262,0.0223889
-8.9560262,0.0230333
-8.9550262,0.0236361
-8.9540262,0.02405
-8.9530262,0.0240694
-8.9520262,0.0234944
-8.9510262,0.0224361
-8.9500262,0.0213028
-8.9490262,0.0206194
-8.9480262,0.0205083
-8.9470262,0.0210278
-8.9460262,0.0217722
-8.9450262,0.0223667
-8.9440262,0.0224694
-8.9430262,0.0221083
-8.9420262,0.0215028
-8.9410262,0.0209639
-8.9400262,0.0208361
-8.9390262,0.0212722
-8.9380262,0.0221972
-8.9370262,0.0231833
-8.9360262,0.02405
-8.9350262,0.0247583
-8.9340262,0.0251917
-8.9330262,0.0254333
-8.9320262,0.0258694
-8.9310262,0.026675
-8.9300262,0.0274889
-8.9290262,0.0280194
